"ID_PK","ID","Interest"
"7870","7343","Working with computers"
"7871","7352","One of my hobbies is to do hair dos and just play "
"7872","7354","Basketball"
"7873","7346","Photography"
"7874","7343","Running"
"7875","7346","Play pretend"
"7876","7357","Horse racing"
"7877","7347","Baby Sitting"
"7878","7334","Bull Riding"
"7879","7334","Football"
"7880","7338","Bowling and flag football."
"7881","7353","Playing football with my cousinqs"
"7882","7353","Drawing when im bored"
"7883","7359","Macanics"
"7884","7359","Playing the drums"
"7885","7355","Soccer player"
"7886","7342","Dance"
"7887","7342","Cheer"
"7888","7342","Sports"
"7889","7342","Kickboxing"
"7890","7342","Work"
"7891","7354","Football"
"7892","7330","Building"
"7893","7330","Inventing"
"7894","7335","Writing"
"7895","7349","Football"
"7896","7349","Golf"
"7897","7349","Basketball"
"7898","7349","Shooting"
"7899","7337","AAU Basketball"
"7900","7334","Paintballing"
"7901","7334","Lifting weights"
"7902","7334","Going to Rodeos"
"7903","7368","Basketball"
"7904","7368","Animals"
"7905","7368","Helping People"
"7906","7350","Guitar"
"7907","7350","Poetry Writing"
"7908","7350","Making people happy"
"7909","7350","Going to Church"
"7910","7330","Fishing"
"7911","7340","Volunteering (being involved in the community)"
"7912","7340","Reading"
"7913","7340","Hiking, camping, etc..."
"7914","7340","Bike riding"
"7915","7368","Reading"
"7916","7368","Working Outside"
"8043","7388","Tennis"
"7917","7367","A cupole of stuff."
"7918","7351","Swimming"
"7919","7351","Exercising"
"7920","7351","Helping people with dilemmas"
"7921","7366","Football"
"7922","7366","Basketball"
"7923","7366","Bass and Northern Fishing"
"7924","7370","Reading"
"7925","7370","Computers"
"7926","7370","Cuong Nhu Karate"
"7927","7370","Boating"
"7928","7371","Softball"
"7929","7375","Martial Arts"
"7930","7371","Playing My Drumset"
"7931","7371","Writing"
"7932","7371","Reading"
"7933","7371","Playing My Guitar"
"7934","7360","Playing football at home/building gardens"
"7935","7377","Volleyball"
"7936","7377","Scrapbooking"
"7937","7372","Dancing"
"7938","7381","Sewing"
"7939","7381","Designing clothes"
"7940","7394","Playing tennis"
"7941","7385","Culinary Arts"
"7942","7394","Doing homework"
"7943","7394","Reading"
"7944","7385","Create music"
"7945","7385","Eat food"
"7946","7385","Filmmaking"
"7947","7385","Walking dogs"
"7948","7393","Singing to my siblings"
"7949","7395","Swimming"
"7950","7395","Piano"
"7951","7393","BAMF"
"7952","7393","Fashion"
"7953","7398","Volleyball"
"7954","7384","Soccer"
"7955","7398","Basketball"
"7956","7387","Skiing"
"7957","7384","Basketball"
"7958","7398","Track"
"7959","7387","Tennis"
"7960","7384","Camping"
"7962","7398","Horseback riding"
"7963","7387","Horseback riding"
"7964","7397","Making pottery"
"7965","7397","Singing"
"7966","7387","Running"
"7967","7396","Playing sports such as golf, soccer, softball, and"
"7968","7386","Horse back riding"
"7969","7375","Social interaction"
"7970","7376","Halo 3"
"7971","7402","Softball, art, singing, dancing, cooking"
"7972","7400","Something"
"7973","7374","Dance"
"7974","7394","Watching monk"
"7975","7407","Volunteering"
"7976","7407","Outdoor activities"
"7977","7407","Reading"
"7978","7407","Working out"
"7979","7399","Build things"
"7980","7413","Ridein 4wheelers"
"7981","7413","Doin hair"
"7982","7413","Fishin"
"7983","7413","Shoppin"
"7984","7413","Jus chillin"
"7985","7279","Dance"
"7986","7280","Dance"
"7987","7432","Rebuilding engines"
"7988","7430","Play soccer"
"7989","7447","Reading"
"7990","7449","Hunting"
"7991","7449","Fishing"
"7992","7449","Racing"
"7993","7431"," babysitting"
"7994","7449","Kick boxing"
"7995","7435","Basketball"
"7996","7449","Drifting"
"7997","7435","Volleyball"
"7998","7435","Softball"
"7999","7435","Piano"
"8000","7435","Volunteer coaching"
"8001","7430","Cook"
"8002","7445","Sports"
"8003","7445","Nature"
"8004","7356","Softball "
"8005","7445","Wildllife"
"8006","7445","Adventure"
"8007","7347","Inventory "
"8008","7399","Hunt"
"8009","7399","Golf"
"8010","7389","Playing flute"
"8011","7389","Swimming for sport"
"8012","7389","Reading"
"8013","7454","Cheer"
"8014","7454","Giving Charity"
"8015","7454","FACS"
"8016","7391","Play the cello"
"8017","7456","Family time, Scrapbooking, Volunteering at communi"
"8018","7373","Softball"
"8019","7373","Cooking"
"8020","7373","Wakeboarding"
"8021","7390","Tennis"
"8022","7390","Snowboarding"
"8023","7390","Musical Theater"
"8024","7458","Sports"
"8025","7406","Writing"
"8026","7406","Singing"
"8027","7406","Acting"
"8029","7462","Motorcycle riding"
"8030","7463","Reading"
"8031","7463","Football"
"8032","7463","Debate"
"8033","6383","Cooking"
"8034","6383","Designing diff things"
"8035","7300","Play sports"
"8036","7289","Bowling"
"8037","7410","Play guitar"
"8038","7410","Golf"
"8039","7410","Basketball"
"8040","7465","Building things"
"8041","7404","Dance"
"8042","7404","Piano/music"
"8044","7388","Four-wheeling"
"8045","7388","Snowboarding"
"8046","7388","Horseback riding"
"8047","7388","Lake"
"8048","7383","Softball"
"8049","7383","Snowboarding"
"8050","7383","Going to the lake"
"8051","7383","Horseback Riding"
"8052","7383","Fourwheeling"
"8053","7383","Hunting"
"8054","7383","Football"
"8055","7460","Scrapbooking"
"8056","7460","Dancing"
"8057","7457","Guitar playing"
"8058","7457","Exploring outdoors"
"8059","7457","Guitar collecting"
"8060","7474","Trucks, Cars, Piano, Drums, Guitar, Computers, Roc"
"8061","7476","Rugby"
"8062","7476","Boxing"
"8063","7476","Snowboarding"
"8064","7476","Golf"
"8065","7476","Wake Boarding "
"8066","7476","Thai Boxing"
"8067","7466","Drawing"
"8068","7466","Reading"
"8069","7477","Biking"
"8070","7477","Running "
"8071","7481","Photography, Theatre"
"8072","7480","BMX"
"8073","7480","Working With My Hands "
"8074","7464","Horseback riding"
"8075","7464","Reading"
"8076","7464","Learning"
"8077","7455","Camping"
"8078","7455","Hiking"
"8079","7455","Going to hockey games"
"8080","7455","Reading"
"8081","7455","Bicycle riding"
"8082","7455","Watching movies"
"8083","7403","Playing Soccer"
"8084","7472","Reading"
"8085","7472","Listening to music"
"8086","7472","Writing"
"8087","7472","Exercising"
"8089","7487","Drama"
"8090","7487","Photography"
"8091","7487","Camerata Choir"
"8092","7487","Music /concerts"
"8093","7487","Drawing"
"8094","7487","Broadway Productions"
"8095","7490","Soccer"
"8096","7490","Music"
"8097","7341","Working on cars"
"8098","7341","Smoking hookah"
"8099","7341","Lifting weights "
"8100","7492","Sports"
"8101","7492","Hanging out with friends"
"8102","7492","Meeting new people"
"8103","7492","Playing with my dog"
"8104","7492","Playing video games"
"8105","7492","Running"
"8106","7492","Working out"
"8107","7492","Cooking"
"8108","7494","Leather working"
"8109","7498","Skiing"
"8110","7498","Snowboarding"
"8111","7498","Boating"
"8112","7498","Fishing"
"8113","7498","Snowmobiling"
"8114","7498","Four-Wheeling"
"8115","7498","Reading"
"8116","7498","Traveling"
"8117","7498","Hunting/Gathering"
"8118","7498","Hockey"
"8119","7498","Golf"
"8120","7498","Basketball"
"8121","7496","Hunting/fishing"
"8122","7496","Sports"
"8123","7496","Being outdoors"
"8124","7496","Four wheeling"
"8125","7496","Reading"
"8127","7496","Weight lifting"
"8128","7500","Scrapbooking, photography, playing sports, and com"
"8129","7493","Hiking"
"8130","7493","Camping"
"8131","7493","Jogging"
"8132","7493","Weight lifting"
"8133","7493","Photography"
"8136","7504","Cross Country"
"8137","7504","Capturing and Editing Video"
"8138","7523","Basketball"
"8139","7523","Camping"
"8140","7522","Hunting "
"8141","7527","Artistic Design"
"8142","7548","Softball"
"8143","7527","Writing Poems and Non-Fiction Story"
"8144","7527","Wrestling"
"8145","7574","Golfing, football, basketball, camping, hiking, cl"
"8146","7575","Singing"
"8147","7575","Reading"
"8148","7575","Camping"
"8149","7575","Traveling"
"8150","7576","Sports"
"8151","7576","Working out"
"8152","7401","Weight Lifting"
"8153","7401","Rugby"
"8154","7401","Playing My Guitar"
"8155","7578","Weight lifting, Learning new languages,socializing"
"8156","7501","Snow sking, snowboarding, riding four wheelers, wa"
"8157","7585","Space travel"
"8158","7589","Volleyball"
"8159","7589","Tennis"
"8160","7589","Piano"
"8161","7589","Golf"
"8162","7589","Shopping"
"8163","7593","Soccer"
"8164","7583","Writing"
"8165","7583","Reading"
"8166","7583","Cooking"
"8167","7583","Sewing"
"8168","7583","Hanging out with friends"
"8169","7583","Photography"
"8170","7583","Translating manga/anime"
"8171","7599","Four wheeling"
"8172","7599","Cliff jumping"
"8173","7599","Hiking"
"8174","7599","Snowboarding"
"8175","7599","Photography"
"8176","7573","Fishing / hunting"
"8177","7502","Reading "
"8178","7502","Drawing"
"8179","7603","Softball"
"8180","7601","Reading Books"
"8181","7603","Listening to music"
"8182","7601","Listening to Music"
"8183","7603","Watching movies"
"8184","7601","Watching Movies"
"8185","7603","Traveling"
"8186","7601","Basketball"
"8187","7603","Camping "
"8188","7601","Cheerleading"
"8189","7601","Volleyball"
"8190","7603","Helping people"
"8191","7601","Volunteering"
"8193","7603","Drawing"
"8194","7606","Photography"
"8195","7603","Teaching younger people "
"8196","7603","Reading"
"8197","7606","Reading"
"8198","7603","Decorating"
"8199","7609","Playing guitar"
"8200","7609","Fixing cars"
"8201","7609","Wakeboarding"
"8203","7608","Playing the piano, anf cooking"
"8204","7615","Football"
"8205","7607","Reading"
"8206","7613","Karate"
"8208","7612","Cheerleading"
"8210","7612","Babysitting"
"8211","7612","Reading"
"8212","7612","Writing"
"8213","7612","Shopping"
"8214","7606","Cheerleading"
"8215","7618","Video games"
"8216","7610","Drawing"
"8217","7610","Reading"
"8218","7610","Cooking"
"8219","7610","Volunteering"
"8220","7616","Sword fighting"
"8221","7616","Fishing"
"8222","7616","Wood working"
"8223","7605","Youth activities at church"
"8224","7616","Reading"
"8225","7605","Volunteering at my church"
"8226","7605","Babysitting kids"
"8227","7602","Running Track"
"8228","7616","Video games"
"8229","7602","Reading"
"8230","7602","Music"
"8231","7616","Hunting"
"8232","7602","Swimming"
"8233","7617","Drawing "
"8234","7602","Spending time with my family and friends"
"8235","7603","Spending time with family"
"8236","7603","Being with friends"
"8237","7605","Crafts with duct tape"
"8238","7617","Drawing,mud riding"
"8239","7605","Cleaning"
"8240","7609","Youth activities with church"
"8241","7605","Socializing"
"8242","7614","Love to play games"
"8243","7614","Love to play Airsoft"
"8244","7614","Love outdoor"
"8247","7566","Volleyball"
"8248","7566","Cooking"
"8249","7566","Helping animals"
"8251","7621","Farming"
"8252","7621","Truck driving"
"8253","7621","Equipment operator "
"8254","7524","Roller skating"
"8255","7524","Traveling"
"8256","7524","Swimming"
"8257","7622","My interests/hobbies are playing soccer, playing b"
"8258","7502","Taking walks"
"8259","7502","Listening to people"
"8260","7624","Writing"
"8261","7624","Reading"
"8262","7624","Playing the piano"
"8263","7624","Singing"
"8264","7624","Proofreading"
"8265","7577","The outdoors"
"8266","7577","Fishing/Hunting"
"8267","7628","Volunteering"
"8268","7628","Spending time with my family"
"8269","7628","Swimming"
"8270","7502","Sloving things"
"8271","7629","Dance"
"8272","7629","Singing"
"8273","7629","Cheer"
"8274","7634","Dancing (Ballet, Contemporary, Jazz)"
"8275","7634","Reading"
"8279","7640","Sports"
"8280","7640","Engineering"
"8281","7640","Computer Science"
"8282","7640","Technology"
"8283","7640","Business"
"8284","7640","Management"
"8285","7640","Math/Science"
"8286","7641","Working on cars"
"8287","7641","Building new things"
"8288","7426","Photography"
"8289","7426","Hiking"
"8290","7426","Reading"
"8291","7426","Writing"
"8292","7426","Arts and crafts"
"8293","7426","Scrapbooking"
"8294","7650","Gardening"
"8295","7650","Fish"
"8296","7650","Working with Youth"
"8298","7650","Bible"
"8299","7650","Rolemodel"
"8300","7650","Grilling"
"8301","6101","Soccer"
"8302","6101","Cook"
"8303","7655","Farming "
"8304","7655","Welding"
"8305","7655","Showing dairy cows"
"8306","7662","Hunting "
"8307","7662","Camping"
"8309","7667","Reading, horseback riding"
"8310","7668","Football"
"8311","7668","Basketball"
"8312","7668","Baseball"
"8313","7668","Music"
"8314","7668","Outdoors"
"8315","7672","Dancing"
"8316","7672","Cooking"
"8317","7672","Singing"
"8318","7672","Volleyball"
"8319","7675","Playing baseball, Football, Soccer"
"8320","7678","Photography"
"8321","7678","Volunteering"
"8322","7678","Socializing"
"8323","7684","Baton Twirling"
"8324","7684","Army JROTC"
"8325","7684","Weightlifting"
"8326","7684","Boogie boarding"
"8327","7684","Bike riding"
"8328","7684","Swimming"
"8329","7684","Reading"
"8330","7684","Listening to Music"
"8331","7684","Dance"
"8332","7684","Color Guard"
"8333","7684","Marching Band"
"8334","7684","Running"
"8335","7634","Animals"
"8336","7686","Swimming"
"8337","7686","Running"
"8338","7686","Playing sports"
"8339","7688","Soccer"
"8341","7711","Cricket"
"8342","7717","Working out"
"8343","7717","Hanging wih my friends"
"8344","7698","Modeling"
"8345","7698","Hair"
"8346","7698","Make-up"
"8347","7698","Horseback riding"
"8348","7724","Paintball"
"8349","7727","Listing to music, talking on the phone, talking wi"
"8350","7732","Basketball, Football, Soccer, Track, Cross Countr"
"8351","7718","Hunting"
"8352","7719","Dirt biking"
"8353","7719","Welding"
"8354","7718","Fishing"
"8355","7719","4 wheeling"
"8356","7719","Snowboarding"
"8357","7718","Sports"
"8358","7719","Down hill mountain biking"
"8359","7723","Football "
"8360","7723","Flying aircraft"
"8361","7723","Hanging out with my friends "
"8362","7724","Politics"
"8363","7724","Student Counsel"
"8364","7724","Drafting"
"8365","7737","Working on cars"
"8366","7738","Fishing"
"8367","7740","Nail design and polishing"
"8368","7740","Caring for young children"
"8369","7740","Sewing"
"8370","7740","Cooking"
"8371","7742","Football, games, driving"
"8372","7743","Having fun with friends"
"8373","7743","Texting"
"8374","7743","Watching tv"
"8375","7743","Playing Clarinet"
"8376","7731","Color Guard"
"8377","7731","Hanging out with friends"
"8378","7731","Drill Team"
"8379","7731","Watching tv"
"8380","7731","Going to Ranger sporting events"
"8381","7731","Playing Soccer"
"8382","7741","Baseball"
"8383","7741","Tennis"
"8384","7741","Zip-Lining"
"8385","7741","Horseback riding"
"8386","7741","ROTC drill"
"8387","7741","Working"
"8388","7741","Football"
"8389","7741","Basketball"
"8390","7746","Horseback ridding"
"8391","7746","Ridding 4 wheelers/dirtbikes"
"8392","7746","Hunting"
"8393","7746","Fishing"
"8394","7746","Working"
"8395","7746","Spending time with my boyfriend and family"
"8396","7750","Working out"
"8397","7750","Listening"
"8398","7662","Fishing"
"8399","7662","Canoeing"
"8400","7756","Writing stories"
"8401","7765","Wrestling"
"8402","7788","Playing Basketball"
"8403","7788","Playing basketball"
"8404","7795","Volleyball"
"8405","7795","Shopping"
"8406","7789","I enjoy playing sports, talking with people."
"8407","7791","Bowling"
"8408","7791","Writing"
"8409","7791","Reading"
"8410","7796","Dancing"
"8411","7792","Karate "
"8412","7790","International Relations "
"8413","7790","Traveling "
"8414","7790","Music"
"8415","7790","Political Debates "
"8416","7790","Philosophy "
"8417","7790","Weight Lifting "
"8418","7790","Running "
"8419","7793","Reading, drawing, helping animals in need"
"8420","7794","Dancing"
"8421","7797","Guitar playing"
"8422","7798","Money"
"8423","7799","Dance"
"8424","7804","Hanging out with my friends"
"8425","7804","Running"
"8426","7804","Basketball"
